min_recall,equal_opportunity,accuracy,precision,recall,demographic_parity,threshold
0.8657407407407407,0.04939362983917439,0.798013923013923,0.5467625899280576,0.9105691056910569,0.17939273654133384,0.7171717171717172
0.8564814814814815,0.052523704751427536,0.8025184275184275,0.5534311157674175,0.904150620453573,0.17961799467497888,0.7272727272727273
0.8518518518518519,0.05243857719105238,0.8079443079443079,0.5615816190221747,0.899443731279418,0.17724568153776218,0.7373737373737375
0.8379629629629629,0.058783854575933825,0.8118345618345618,0.5680392691573494,0.8913136499786051,0.17557958308981103,0.7474747474747475
0.8379629629629629,0.05265467022892767,0.8149058149058149,0.5732484076433121,0.8857509627727856,0.17217838820702644,0.7575757575757577
0.8287037037037037,0.05955655089318457,0.8192055692055692,0.580309423347398,0.8827556696619597,0.16960313981427366,0.7676767676767677
0.8148148148148148,0.06731625543506736,0.8230958230958231,0.5873744619799139,0.8759092854086435,0.16782948568088835,0.7777777777777778
0.8101851851851852,0.06298784640368793,0.8279074529074529,0.5965273690406121,0.8673513050919983,0.1640203909344763,0.787878787878788
0.8009259259259259,0.06753234847294254,0.8317977067977068,0.6040167865707434,0.8622165169020112,0.16485648418728485,0.797979797979798
0.7777777777777778,0.08596573943108599,0.8358927108927109,0.612369871402327,0.8557980316645272,0.16225688356386778,0.8080808080808082
0.7777777777777778,0.08030803080308024,0.839987714987715,0.6208619612742037,0.85066324347454,0.162027566725112,0.8181818181818182
0.7731481481481481,0.07692257320970197,0.8433660933660934,0.6287902968400894,0.8429610611895593,0.16119959088252483,0.8282828282828284
0.7685185185185185,0.07495154277332494,0.8462325962325963,0.6357723577235772,0.8365425759520753,0.15838487888823946,0.8383838383838385
0.7453703703703703,0.0886701765414637,0.8484848484848485,0.6426906426906427,0.8258451005562687,0.1580236541333853,0.8484848484848485
0.7314814814814815,0.09171512389334169,0.8487919737919738,0.6458616010854816,0.8147197261446298,0.15722003052146244,0.8585858585858587
0.7222222222222222,0.0939022473675939,0.851965601965602,0.6545265348595213,0.8074454428754814,0.15439314241184493,0.8686868686868687
0.7222222222222222,0.08258683011158263,0.8539107289107289,0.6615767045454546,0.7971758664955071,0.1488489512305994,0.8787878787878789
0.7175925925925926,0.08108727539420613,0.8553439803439803,0.6665465032444124,0.7911852802738554,0.14547210857847914,0.888888888888889
0.7129629629629629,0.0767588663628268,0.8565724815724816,0.6719324026451139,0.7826272999572101,0.140897947918696,0.8989898989898991
0.6990740740740741,0.08546152234271043,0.8586199836199836,0.6787584143605087,0.7766367137355584,0.14010650042210532,0.9090909090909092
0.6851851851851852,0.09086384828959082,0.8603603603603603,0.6860420650095602,0.7676508344030809,0.13882394960711733,0.9191919191919192
0.6759259259259259,0.09069359316884074,0.8617936117936118,0.6929996089166992,0.7582370560547711,0.13435734463276836,0.9292929292929294
0.6712962962962963,0.08777961129446277,0.862919737919738,0.6986464968152867,0.7509627727856226,0.13062130657834928,0.9393939393939394
0.6574074074074074,0.0941248886793441,0.8642506142506142,0.7054043071921983,0.7428326914848096,0.12947066367945972,0.9494949494949496
0.6481481481481481,0.09678348787259683,0.8653767403767404,0.7113316790736146,0.7359863072314934,0.12845192869666863,0.9595959595959597
0.6435185185185185,0.09292655456021792,0.8662981162981163,0.7174188106284268,0.7278562259306803,0.12530237353074877,0.9696969696969697
0.6342592592592593,0.09794253234847294,0.8675266175266175,0.7231493367565255,0.7231493367565255,0.12453527826482241,0.9797979797979799
0.6296296296296297,0.09361412331709362,0.8679361179361179,0.7283035324901875,0.7145913564398801,0.12257086499123318,0.98989898989899
0.6296296296296297,0.08748493897008747,0.8692669942669943,0.7351375332741792,0.7090286692340607,0.11955321774141178,1.0
