min_recall,equal_opportunity,accuracy,precision,recall,demographic_parity,recall_group_ Amer-Indian-Eskimo,recall_group_ Asian-Pac-Islander,recall_group_ Black,recall_group_ Other,recall_group_ White,member,dataset,model_type,grouping,iteration
0.8037383177570093,0.08515057113187952,0.8534357005758157,0.6572916666666667,0.8097529675970484,0.1632211145612028,0.8235294117647058,0.8037383177570093,0.8040540540540541,0.8888888888888888,0.8096922532720198,0,validation,,original,0
0.8,0.026923076923076827,0.8491362763915548,0.6473899692937564,0.8116778954122553,0.1848627181425898,0.8125,0.8269230769230769,0.8,0.8181818181818182,0.8116654954321855,1,validation,,original,0
0.8181818181818182,0.03526645768025072,0.839527027027027,0.6240328820116054,0.8283055198973043,0.34322250639386187,0.8181818181818182,0.853448275862069,0.8181818181818182,0.8181818181818182,0.8279416992534661,2,validation,,original,0
0.6363636363636364,0.36363636363636365,0.764946764946765,0.5047355047355048,0.9349593495934959,0.25712309723080384,0.6363636363636364,0.9146341463414634,0.911504424778761,1.0,0.9382366808109383,0,test,individual,original,0
0.45454545454545453,0.35167802494535166,0.846949221949222,0.645473393227367,0.7993153615746684,0.22372984890187048,0.45454545454545453,0.7804878048780488,0.7168141592920354,0.8,0.8062234794908062,1,test,individual,original,0
0.9878048780487805,0.012195121951219523,0.5752457002457002,0.3594913151364764,0.991869918699187,0.27295961354827836,1.0,0.9878048780487805,0.9911504424778761,1.0,0.991984912776992,2,test,individual,original,0
