min_recall,equal_opportunity,accuracy,precision,recall,demographic_parity,recall_group_ Amer-Indian-Eskimo,recall_group_ Asian-Pac-Islander,recall_group_ Black,recall_group_ Other,recall_group_ White,member,split,model_type,dataset,iteration
0.8009897490279251,0.12208717404899805,0.8271017274472169,0.6045949214026602,0.8020532563362207,0.25287427626137304,0.8333333333333334,0.8035714285714286,0.8068965517241379,0.9230769230769231,0.8009897490279251,0,validation,,adult,1
0.8,0.034862385321100864,0.8446833013435701,0.6400409626216078,0.8020532563362207,0.1894392206892207,0.8235294117647058,0.8348623853211009,0.8026315789473685,0.8,0.8006373937677054,1,validation,,adult,1
0.8018867924528302,0.0870020964360586,0.8250153562653563,0.599761620977354,0.8074454428754814,0.174170229034164,0.8888888888888888,0.8018867924528302,0.8076923076923077,0.8333333333333334,0.8072714436992587,2,validation,,adult,1
0.7,0.14146341463414636,0.8188984438984439,0.5848774656306037,0.8373983739837398,0.2753817413905133,0.7272727272727273,0.8414634146341463,0.7876106194690266,0.7,0.8411126826968411,0,test,individual,adult,1
0.6363636363636364,0.3235609275213236,0.753992628992629,0.49270879363676534,0.9542148053059478,0.2744883040935673,0.6363636363636364,0.9146341463414634,0.911504424778761,0.9,0.95992456388496,1,test,individual,adult,1
0.7272727272727273,0.19955654101995568,0.7564496314496314,0.49511627906976746,0.9109970047068892,0.2761127355425601,0.7272727272727273,0.926829268292683,0.8761061946902655,0.8,0.9137199434229137,2,test,individual,adult,1
