min_recall,equal_opportunity,accuracy,precision,recall,demographic_parity,recall_group_African-American,recall_group_Caucasian,recall_group_Hispanic,recall_group_Other,threshold,iteration
1.0,0.0,0.4500693481276006,0.4500693481276006,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0
1.0,0.0,0.4507628294036061,0.45038167938931295,1.0,0.0020366598778004397,1.0,1.0,1.0,1.0,0.010101010101010102,0
1.0,0.0,0.4521497919556172,0.4510076441973593,1.0,0.0117647058823529,1.0,1.0,1.0,1.0,0.020202020202020204,0
1.0,0.0,0.45423023578363386,0.451949860724234,1.0,0.010411525909416519,1.0,1.0,1.0,1.0,0.030303030303030304,0
1.0,0.0,0.4563106796116505,0.4528960223307746,1.0,0.009058345936480139,1.0,1.0,1.0,1.0,0.04040404040404041,0
0.9948186528497409,0.005181347150259086,0.4576976421636616,0.4533987386124737,0.9969183359013868,0.029881397755313177,0.9973684210526316,0.9948186528497409,1.0,1.0,0.05050505050505051,0
0.9948186528497409,0.005181347150259086,0.46393897364771153,0.45627644569816644,0.9969183359013868,0.03918480778138034,0.9973684210526316,0.9948186528497409,1.0,1.0,0.06060606060606061,0
0.9896373056994818,0.010362694300518172,0.4680998613037448,0.4581560283687943,0.9953775038520801,0.062469155456499226,0.9973684210526316,0.9896373056994818,1.0,1.0,0.07070707070707072,0
0.9894736842105263,0.010526315789473717,0.4680998613037448,0.457977207977208,0.9907550077041603,0.057056435564753594,0.9894736842105263,0.9896373056994818,1.0,1.0,0.08080808080808081,0
0.9666666666666667,0.033333333333333326,0.470873786407767,0.4592274678111588,0.9892141756548536,0.10276207912122903,0.9894736842105263,0.9896373056994818,1.0,0.9666666666666667,0.09090909090909091,0
0.9666666666666667,0.033333333333333326,0.47572815533980584,0.46153846153846156,0.9892141756548536,0.11046724508477268,0.9894736842105263,0.9896373056994818,1.0,0.9666666666666667,0.10101010101010102,0
0.9666666666666667,0.033333333333333326,0.48335644937586686,0.465166908563135,0.987673343605547,0.1507601687495026,0.9868421052631579,0.9896373056994818,1.0,0.9666666666666667,0.11111111111111112,0
0.9666666666666667,0.033333333333333326,0.48613037447988905,0.4663250366032211,0.9815100154083205,0.15169943484836423,0.9763157894736842,0.9896373056994818,1.0,0.9666666666666667,0.12121212121212122,0
0.9666666666666667,0.033333333333333326,0.49029126213592233,0.46814814814814815,0.9738058551617874,0.1512855209742895,0.968421052631579,0.9792746113989638,1.0,0.9666666666666667,0.13131313131313133,0
0.9637305699481865,0.03626943005181349,0.4972260748959778,0.47147147147147145,0.9676425269645609,0.1929316246119558,0.9657894736842105,0.9637305699481865,1.0,0.9666666666666667,0.14141414141414144,0
0.9631578947368421,0.0368421052631579,0.5041608876560333,0.475,0.9661016949152542,0.24904879407784764,0.9631578947368421,0.9637305699481865,1.0,0.9666666666666667,0.15151515151515152,0
0.9552631578947368,0.044736842105263186,0.5145631067961165,0.48036951501154734,0.9614791987673343,0.25904640611318963,0.9552631578947368,0.9637305699481865,1.0,0.9666666666666667,0.16161616161616163,0
0.95,0.01666666666666672,0.5180305131761442,0.4821150855365474,0.9553158705701078,0.2509273262755711,0.95,0.9637305699481865,0.9565217391304348,0.9666666666666667,0.17171717171717174,0
0.9347826086956522,0.03188405797101446,0.5270457697642164,0.48695652173913045,0.9491525423728814,0.24145506646501635,0.95,0.9481865284974094,0.9347826086956522,0.9666666666666667,0.18181818181818182,0
0.9347826086956522,0.03188405797101446,0.5353675450762829,0.49159327461969576,0.9460708782742681,0.2505134124014965,0.9447368421052632,0.9481865284974094,0.9347826086956522,0.9666666666666667,0.19191919191919193,0
0.9130434782608695,0.029961703086280767,0.5457697642163661,0.49754098360655735,0.9352850539291218,0.259157844463902,0.9342105263157895,0.9430051813471503,0.9130434782608695,0.9333333333333333,0.20202020202020204,0
0.9130434782608695,0.02478035593602168,0.5533980582524272,0.5020781379883624,0.9306625577812019,0.2745681763909894,0.9289473684210526,0.9378238341968912,0.9130434782608695,0.9333333333333333,0.21212121212121213,0
0.8333333333333334,0.09561403508771926,0.5568654646324549,0.5042372881355932,0.9167950693374423,0.3383905118204251,0.9289473684210526,0.917098445595855,0.8695652173913043,0.8333333333333334,0.22222222222222224,0
0.8333333333333334,0.0903508771929824,0.5610263522884882,0.5068610634648371,0.9106317411402157,0.3316246119557431,0.9236842105263158,0.9067357512953368,0.8695652173913043,0.8333333333333334,0.23232323232323235,0
0.7666666666666667,0.1517543859649122,0.5693481276005548,0.5123022847100176,0.8983050847457628,0.37826952161108013,0.9184210526315789,0.8911917098445595,0.8478260869565217,0.7666666666666667,0.24242424242424243,0
0.7666666666666667,0.13596491228070173,0.5728155339805825,0.5148782687105501,0.8798151001540832,0.36838334792645067,0.9026315789473685,0.8601036269430051,0.8478260869565217,0.7666666666666667,0.25252525252525254,0
0.7666666666666667,0.13070175438596487,0.5852981969486823,0.5235023041474655,0.8751926040061633,0.37067579399824885,0.8973684210526316,0.8601036269430051,0.8260869565217391,0.7666666666666667,0.26262626262626265,0
0.7666666666666667,0.12017543859649116,0.587378640776699,0.525233644859813,0.8659476117103235,0.3702618801241741,0.8868421052631579,0.8497409326424871,0.8260869565217391,0.7666666666666667,0.27272727272727276,0
0.7666666666666667,0.10701754385964912,0.59500693481276,0.5313404050144648,0.8489984591679507,0.3472578205842553,0.8736842105263158,0.8186528497409327,0.8260869565217391,0.7666666666666667,0.2828282828282829,0
0.7666666666666667,0.09912280701754383,0.6033287101248266,0.5382323733862959,0.8351309707241911,0.3337260208548913,0.8657894736842106,0.7875647668393783,0.8260869565217391,0.7666666666666667,0.29292929292929293,0
0.7666666666666667,0.09385964912280698,0.6102635228848821,0.5439838220424671,0.8289676425269645,0.32154740109846375,0.8605263157894737,0.7772020725388601,0.8260869565217391,0.7666666666666667,0.30303030303030304,0
0.7333333333333333,0.10614035087719298,0.6158113730929264,0.5495307612095933,0.8120184899845917,0.3274854732149964,0.8394736842105263,0.772020725388601,0.8043478260869565,0.7333333333333333,0.31313131313131315,0
0.7333333333333333,0.10350877192982466,0.6192787794729542,0.5528541226215645,0.8058551617873652,0.319366393377378,0.8368421052631579,0.7564766839378239,0.8043478260869565,0.7333333333333333,0.32323232323232326,0
0.7333333333333333,0.09298245614035094,0.6269070735090153,0.5603917301414582,0.7935285053929122,0.3017750537292048,0.8263157894736842,0.7461139896373057,0.7608695652173914,0.7333333333333333,0.33333333333333337,0
0.7202072538860104,0.100845377692937,0.6269070735090153,0.5614617940199336,0.7812018489984591,0.29365597389158643,0.8210526315789474,0.7202072538860104,0.7391304347826086,0.7333333333333333,0.3434343434343435,0
0.7,0.10789473684210527,0.6296809986130375,0.565266742338252,0.7673343605546995,0.2878293401257661,0.8078947368421052,0.7098445595854922,0.717391304347826,0.7,0.3535353535353536,0
0.6521739130434783,0.14519450800915334,0.636615811373093,0.5730994152046783,0.7550077041602465,0.28178108318327594,0.7973684210526316,0.7046632124352331,0.6521739130434783,0.7,0.36363636363636365,0
0.6333333333333333,0.1456140350877193,0.6317614424410541,0.571256038647343,0.7288135593220338,0.2788824325399984,0.7789473684210526,0.6632124352331606,0.6521739130434783,0.6333333333333333,0.37373737373737376,0
0.6,0.17105263157894735,0.6324549237170597,0.573729863692689,0.7134052388289677,0.2784685186659237,0.7710526315789473,0.6321243523316062,0.6521739130434783,0.6,0.38383838383838387,0
0.6,0.1578947368421053,0.636615811373093,0.5800256081946222,0.6979969183359014,0.2713285670143736,0.7578947368421053,0.616580310880829,0.6086956521739131,0.6,0.393939393939394,0
0.5869565217391305,0.13672768878718533,0.636615811373093,0.5841184387617766,0.6687211093990755,0.25078580333074063,0.7236842105263158,0.5906735751295337,0.5869565217391305,0.6,0.4040404040404041,0
0.5666666666666667,0.14649122807017545,0.6407766990291263,0.5905947441217151,0.6579352850539292,0.2451643715673008,0.7131578947368421,0.5803108808290155,0.5869565217391305,0.5666666666666667,0.4141414141414142,0
0.5652173913043478,0.13215102974828374,0.6463245492371706,0.599713055954089,0.6440677966101694,0.2470429037650243,0.6973684210526315,0.5699481865284974,0.5652173913043478,0.5666666666666667,0.42424242424242425,0
0.5544041450777202,0.12191164439596403,0.6490984743411928,0.6065573770491803,0.6271186440677966,0.21997930430629625,0.6763157894736842,0.5544041450777202,0.5652173913043478,0.5666666666666667,0.43434343434343436,0
0.5333333333333333,0.12982456140350873,0.6511789181692095,0.6126543209876543,0.6117103235747303,0.21956539043222167,0.6631578947368421,0.533678756476684,0.5652173913043478,0.5333333333333333,0.4444444444444445,0
0.5233160621761658,0.13984183256067628,0.6567267683772539,0.6210691823899371,0.6086286594761171,0.21279949056753966,0.6631578947368421,0.5233160621761658,0.5652173913043478,0.5333333333333333,0.4545454545454546,0
