min_recall,equal_opportunity,accuracy,precision,recall,demographic_parity,recall_group_ Amer-Indian-Eskimo,recall_group_ Asian-Pac-Islander,recall_group_ Black,recall_group_ Other,recall_group_ White,model_type,num_members,training_time,der,der_group_ Amer-Indian-Eskimo,der_group_ Asian-Pac-Islander,der_group_ Black,der_group_ Other,der_group_ White,num_groups,iteration
0.6363636363636364,0.26363636363636367,0.8255528255528255,0.5962884088834803,0.8386820710312366,0.24906595191682912,0.6363636363636364,0.8414634146341463,0.8053097345132744,0.9,0.8411126826968411,ensemble,3,178.45199008286,0.7397064088793412,0.6666666666666667,0.7391304347826088,0.7462686567164178,0.8000000000000002,0.7948003714020426,5,0
0.7272727272727273,0.1925764004971926,0.7794840294840295,0.5223552406547765,0.9148480958493795,0.2662849252761534,0.7272727272727273,0.9024390243902439,0.8584070796460177,0.8,0.9198491277699199,ensemble,3,153.67051645834,0.5822011906579148,0.2,0.9230769230769235,0.6666666666666666,0.6666666666666667,1.028099173553719,5,1
0.8181818181818182,0.09645232815964522,0.7948402948402948,0.5431012166709811,0.897732135216089,0.2654727095516569,0.8181818181818182,0.9146341463414634,0.8761061946902655,0.9,0.8986327204148986,ensemble,3,179.64318058313802,0.49382309339482783,0.8571428571428572,0.41666666666666674,0.697674418604651,0.0,0.7178002894356007,5,2
