min_recall,equal_opportunity,accuracy,precision,recall,demographic_parity,recall_group_African-American,recall_group_Caucasian,recall_group_Hispanic,recall_group_Other,threshold,iteration
1.0,0.0,0.4500693481276006,0.4500693481276006,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0
0.9973684210526316,0.0026315789473684292,0.4500693481276006,0.45,0.9984591679506933,0.0020366598778004397,0.9973684210526316,1.0,1.0,1.0,0.010101010101010102,0
0.9973684210526316,0.0026315789473684292,0.4500693481276006,0.45,0.9984591679506933,0.0020366598778004397,0.9973684210526316,1.0,1.0,1.0,0.020202020202020204,0
0.9973684210526316,0.0026315789473684292,0.4507628294036061,0.45031271716469773,0.9984591679506933,0.0117647058823529,0.9973684210526316,1.0,1.0,1.0,0.030303030303030304,0
0.9973684210526316,0.0026315789473684292,0.45145631067961167,0.4506258692628651,0.9984591679506933,0.02352941176470591,0.9973684210526316,1.0,1.0,1.0,0.04040404040404041,0
0.9666666666666667,0.033333333333333326,0.4521497919556172,0.4508710801393728,0.9969183359013868,0.03529411764705881,0.9973684210526316,1.0,1.0,0.9666666666666667,0.05050505050505051,0
0.9666666666666667,0.033333333333333326,0.4521497919556172,0.4508710801393728,0.9969183359013868,0.03529411764705881,0.9973684210526316,1.0,1.0,0.9666666666666667,0.06060606060606061,0
0.9666666666666667,0.033333333333333326,0.45284327323162277,0.4511173184357542,0.9953775038520801,0.04705882352941182,0.9947368421052631,1.0,1.0,0.9666666666666667,0.07070707070707072,0
0.9666666666666667,0.033333333333333326,0.45423023578363386,0.45174825174825173,0.9953775038520801,0.07058823529411762,0.9947368421052631,1.0,1.0,0.9666666666666667,0.08080808080808081,0
0.9666666666666667,0.033333333333333326,0.45700416088765605,0.4529494382022472,0.9938366718027735,0.08735174719414152,0.9921052631578947,1.0,1.0,0.9666666666666667,0.09090909090909091,0
0.9666666666666667,0.033333333333333326,0.45839112343966715,0.4535211267605634,0.9922958397534669,0.12153774895785086,0.9894736842105263,1.0,1.0,0.9666666666666667,0.10101010101010102,0
0.9666666666666667,0.033333333333333326,0.46255201109570043,0.45544554455445546,0.9922958397534669,0.13330245484020387,0.9894736842105263,1.0,1.0,0.9666666666666667,0.11111111111111112,0
0.9666666666666667,0.033333333333333326,0.4653259361997226,0.45667613636363635,0.9907550077041603,0.16859657248726267,0.9894736842105263,0.9948186528497409,1.0,0.9666666666666667,0.12121212121212122,0
0.9666666666666667,0.033333333333333326,0.46740638002773927,0.45746962115796996,0.9861325115562404,0.19212598425196847,0.9815789473684211,0.9948186528497409,1.0,0.9666666666666667,0.13131313131313133,0
0.9333333333333333,0.06666666666666665,0.47018030513176146,0.4586033117350612,0.9815100154083205,0.19146700628830693,0.9815789473684211,0.9844559585492227,1.0,0.9333333333333333,0.14141414141414144,0
0.9333333333333333,0.06666666666666665,0.4750346740638003,0.46075581395348836,0.9768875192604006,0.2344662898989095,0.9789473684210527,0.9740932642487047,1.0,0.9333333333333333,0.15151515151515152,0
0.9333333333333333,0.04492753623188406,0.48474341192787795,0.46523668639053256,0.9691833590138675,0.2512298017989334,0.9763157894736842,0.9585492227979274,0.9782608695652174,0.9333333333333333,0.16161616161616163,0
0.9333333333333333,0.04492753623188406,0.49930651872399445,0.4724943481537302,0.9661016949152542,0.3055798774178142,0.9736842105263158,0.9533678756476683,0.9782608695652174,0.9333333333333333,0.17171717171717174,0
0.8666666666666667,0.1043859649122807,0.5117891816920943,0.47879722436391675,0.9568567026194145,0.3838732786754756,0.9710526315789474,0.9430051813471503,0.9565217391304348,0.8666666666666667,0.18181818181818182,0
0.8666666666666667,0.1043859649122807,0.5221914008321775,0.484399375975039,0.9568567026194145,0.39022526466608287,0.9710526315789474,0.9430051813471503,0.9565217391304348,0.8666666666666667,0.19191919191919193,0
0.8333333333333334,0.13245614035087716,0.5353675450762829,0.49162011173184356,0.9491525423728814,0.4056355965931704,0.9657894736842105,0.9378238341968912,0.9347826086956522,0.8333333333333334,0.20202020202020204,0
0.8333333333333334,0.13245614035087716,0.5409153952843273,0.49477071600965405,0.9476117103235747,0.3988696967284884,0.9657894736842105,0.9326424870466321,0.9347826086956522,0.8333333333333334,0.21212121212121213,0
0.7333333333333333,0.23245614035087725,0.544382801664355,0.4967159277504105,0.9322033898305084,0.4260447345379288,0.9657894736842105,0.9015544041450777,0.9130434782608695,0.7333333333333333,0.22222222222222224,0
0.7333333333333333,0.22456140350877196,0.5568654646324549,0.5042016806722689,0.9244992295839753,0.43874870651914355,0.9578947368421052,0.8963730569948186,0.8913043478260869,0.7333333333333333,0.23232323232323235,0
0.7,0.23684210526315796,0.5603328710124826,0.5064935064935064,0.901386748844376,0.4550983045450927,0.9368421052631579,0.8704663212435233,0.8695652173913043,0.7,0.24242424242424243,0
0.7,0.2315789473684211,0.5707350901525658,0.5132508833922261,0.8952234206471494,0.4415665048157287,0.9315789473684211,0.8652849740932642,0.8478260869565217,0.7,0.25252525252525254,0
0.7,0.21578947368421053,0.5728155339805825,0.5148514851485149,0.8813559322033898,0.43709305102284485,0.9157894736842105,0.8497409326424871,0.8478260869565217,0.7,0.26262626262626265,0
0.6666666666666666,0.23859649122807025,0.5783633841886269,0.5189289012003694,0.8659476117103235,0.432619597229961,0.9052631578947369,0.8290155440414507,0.8260869565217391,0.6666666666666666,0.27272727272727276,0
0.6666666666666666,0.2254385964912281,0.5880721220527045,0.5261655566127498,0.8520801232665639,0.41502825758178785,0.8921052631578947,0.8082901554404145,0.8260869565217391,0.6666666666666666,0.2828282828282829,0
0.6666666666666666,0.21754385964912282,0.5901525658807212,0.5283203125,0.8335901386748844,0.4042028177982966,0.8842105263157894,0.7668393782383419,0.8043478260869565,0.6666666666666666,0.29292929292929293,0
0.6666666666666666,0.1964912280701755,0.6040221914008321,0.5394736842105263,0.8212634822804314,0.3744328583936958,0.8631578947368421,0.7668393782383419,0.8043478260869565,0.6666666666666666,0.30303030303030304,0
0.6333333333333333,0.21140350877192982,0.6040221914008321,0.5408805031446541,0.7950693374422187,0.3763113905914192,0.8447368421052631,0.7305699481865285,0.7608695652173914,0.6333333333333333,0.31313131313131315,0
0.6,0.23684210526315796,0.6158113730929264,0.5513513513513514,0.785824345146379,0.3718379367985354,0.8368421052631579,0.7253886010362695,0.7391304347826086,0.6,0.32323232323232326,0
0.6,0.22368421052631582,0.6199722607489597,0.5559246954595792,0.773497688751926,0.3764228289421316,0.8236842105263158,0.7150259067357513,0.717391304347826,0.6,0.33333333333333337,0
