min_recall,equal_opportunity,accuracy,precision,recall,demographic_parity,recall_group_ Amer-Indian-Eskimo,recall_group_ Asian-Pac-Islander,recall_group_ Black,recall_group_ Other,recall_group_ White,member,dataset,model_type,grouping,iteration
0.8126546482856133,0.05341678028581531,0.8454510556621881,0.6386934673366834,0.8155277510426693,0.2695409429280397,0.8333333333333334,0.8660714285714286,0.8275862068965517,0.8461538461538461,0.8126546482856133,0,validation,,original,1
0.8,0.034862385321100864,0.8446833013435701,0.6400409626216078,0.8020532563362207,0.1894392206892207,0.8235294117647058,0.8348623853211009,0.8026315789473685,0.8,0.8006373937677054,1,validation,,original,1
0.8018867924528302,0.1147798742138364,0.8424447174447175,0.6322725012431626,0.8161103979460848,0.1737558864706631,0.8888888888888888,0.8018867924528302,0.8141025641025641,0.9166666666666666,0.8160960112954465,2,validation,,original,1
0.5454545454545454,0.3923106596373923,0.7944307944307945,0.5409102213379756,0.9306803594351734,0.2630876818513733,0.5454545454545454,0.9024390243902439,0.8672566371681416,0.8,0.9377652050919377,0,test,individual,original,1
0.6363636363636364,0.3235609275213236,0.753992628992629,0.49270879363676534,0.9542148053059478,0.2744883040935673,0.6363636363636364,0.9146341463414634,0.911504424778761,0.9,0.95992456388496,1,test,individual,original,1
0.7272727272727273,0.2727272727272727,0.7058763308763308,0.4474097331240188,0.975609756097561,0.2826510721247564,0.7272727272727273,0.975609756097561,0.9469026548672567,1.0,0.9783121169259783,2,test,individual,original,1
