min_recall,equal_opportunity,accuracy,precision,recall,demographic_parity,threshold
0.9849127769919849,0.015087223008015127,0.6263308763308764,0.38908599425578644,0.985451433461703,0.297520080885244,0.8080808080808082
0.9734513274336283,0.026548672566371723,0.6618550368550369,0.4129102055535521,0.9798887462558836,0.2977096556760097,0.8181818181818182
0.9090909090909091,0.09090909090909094,0.6834561834561834,0.4290013165318789,0.9760376551133932,0.29585252485536145,0.8282828282828284
0.9090909090909091,0.09090909090909094,0.7005528255528255,0.4426677067082683,0.9713307659392384,0.31061829466943774,0.8383838383838385
0.9090909090909091,0.09090909090909094,0.7150900900900901,0.45507655116841256,0.9666238767650834,0.2948870976801662,0.8484848484848485
0.8181818181818182,0.18181818181818177,0.7289107289107289,0.4676916683980885,0.9632006846384253,0.29124655956861206,0.8585858585858587
0.8181818181818182,0.18181818181818177,0.7401719901719902,0.4785485592315902,0.959349593495935,0.29845391226197826,0.8686868686868687
0.7272727272727273,0.2727272727272727,0.7485667485667485,0.48700021848372294,0.9537869062901155,0.2850327192046284,0.8787878787878789
0.7272727272727273,0.2727272727272727,0.7558353808353808,0.49463327370304117,0.9465126230209671,0.2782782396225355,0.888888888888889
0.7272727272727273,0.2727272727272727,0.7621826371826372,0.5015959872321022,0.9413778348309799,0.2637898107060608,0.8989898989898991
0.7272727272727273,0.2727272727272727,0.7700655200655201,0.5106085334576824,0.9370988446726572,0.25810256698309275,0.9090909090909092
0.6363636363636364,0.36363636363636365,0.7773341523341524,0.519377990430622,0.9289687633718442,0.25102941236603327,0.9191919191919192
0.6363636363636364,0.36363636363636365,0.7848075348075348,0.5287778594170953,0.9238339751818571,0.24524088453816492,0.9292929292929294
0.6363636363636364,0.36363636363636365,0.790950040950041,0.5369211514392991,0.9178433889602053,0.23850485265193797,0.9393939393939394
0.6363636363636364,0.36363636363636365,0.7954545454545454,0.5431627196333079,0.9127086007702182,0.2376294122442325,0.9494949494949496
0.6363636363636364,0.36363636363636365,0.8003685503685504,0.5501945525291829,0.9075738125802311,0.23718333047101492,0.9595959595959597
0.6363636363636364,0.36363636363636365,0.8061015561015561,0.558706599522926,0.9020111253744116,0.23413828371299944,0.9696969696969697
0.6363636363636364,0.36363636363636365,0.8113226863226863,0.5666846652267818,0.8981600342319213,0.23311832722023906,0.9797979797979799
0.6363636363636364,0.36363636363636365,0.8147010647010647,0.5723304968432611,0.8921694480102695,0.2309217534153592,0.98989898989899
0.5454545454545454,0.3545454545454546,0.8193079443079443,0.5801120448179272,0.8861788617886179,0.24282628189451372,1.0
